test_case_id,provider,instrument,input_system,O,C,E,A,N,profile_label,total_score,factor_scores,questions_answered,questions_total
6596,openai,bfi,exemplar,50,25,0,0,50,low_A_medlow_C_low_E,64.1,"{""extraversion"": 59.375, ""agreeableness"": 13.88888888888889, ""conscientiousness"": 97.22222222222223, ""neuroticism"": 50.0, ""openness"": 100.0}",44,44
6588,claude,bfi,exemplar,50,75,100,100,50,max_A_high_C_high_E,80.39,"{""extraversion"": 100.0, ""agreeableness"": 100.0, ""conscientiousness"": 94.44444444444444, ""neuroticism"": 12.5, ""openness"": 95.0}",44,44
6569,deepseek,bfi,exemplar,50,75,100,100,50,max_A_high_C_high_E,79.46,"{""extraversion"": 100.0, ""agreeableness"": 100.0, ""conscientiousness"": 91.66666666666667, ""neuroticism"": 15.625, ""openness"": 89.99999999999999}",44,44
6626,gemini,bfi,exemplar,50,75,100,100,50,max_A_high_C_high_E,76.6,"{""extraversion"": 100.0, ""agreeableness"": 100.0, ""conscientiousness"": 86.11111111111111, ""neuroticism"": 9.375, ""openness"": 87.5}",44,44
6607,openai,bfi,exemplar,50,75,100,100,50,max_A_high_C_high_E,77.42,"{""extraversion"": 100.0, ""agreeableness"": 100.0, ""conscientiousness"": 83.33333333333333, ""neuroticism"": 18.75, ""openness"": 85.00000000000001}",44,44
6587,claude,bfi,exemplar,50,75,0,100,50,max_A_high_C_low_E,70.19,"{""extraversion"": 46.875, ""agreeableness"": 100.0, ""conscientiousness"": 97.22222222222223, ""neuroticism"": 59.375, ""openness"": 47.5}",44,44
6568,deepseek,bfi,exemplar,50,75,0,100,50,max_A_high_C_low_E,63.72,"{""extraversion"": 40.625, ""agreeableness"": 100.0, ""conscientiousness"": 86.11111111111111, ""neuroticism"": 46.875, ""openness"": 44.99999999999999}",44,44
6625,gemini,bfi,exemplar,50,75,0,100,50,max_A_high_C_low_E,65.22,"{""extraversion"": 46.875, ""agreeableness"": 97.22222222222223, ""conscientiousness"": 88.88888888888889, ""neuroticism"": 53.125, ""openness"": 40.0}",44,44
6606,openai,bfi,exemplar,50,75,0,100,50,max_A_high_C_low_E,61.11,"{""extraversion"": 37.5, ""agreeableness"": 97.22222222222223, ""conscientiousness"": 83.33333333333333, ""neuroticism"": 50.0, ""openness"": 37.5}",44,44
6590,claude,bfi,exemplar,50,100,100,100,50,max_A_max_C_high_E,72.11,"{""extraversion"": 59.375, ""agreeableness"": 80.55555555555556, ""conscientiousness"": 100.0, ""neuroticism"": 28.125, ""openness"": 92.5}",44,44
6571,deepseek,bfi,exemplar,50,100,100,100,50,max_A_max_C_high_E,66.68,"{""extraversion"": 40.625, ""agreeableness"": 80.55555555555556, ""conscientiousness"": 97.22222222222223, ""neuroticism"": 25.0, ""openness"": 89.99999999999999}",44,44
6628,gemini,bfi,exemplar,50,100,100,100,50,max_A_max_C_high_E,67.88,"{""extraversion"": 43.75, ""agreeableness"": 77.77777777777777, ""conscientiousness"": 97.22222222222223, ""neuroticism"": 28.125, ""openness"": 92.5}",44,44
6609,openai,bfi,exemplar,50,100,100,100,50,max_A_max_C_high_E,68.83,"{""extraversion"": 50.0, ""agreeableness"": 91.66666666666667, ""conscientiousness"": 100.0, ""neuroticism"": 12.5, ""openness"": 89.99999999999999}",44,44
6589,claude,bfi,exemplar,50,100,0,100,50,max_A_max_C_low_E,70.19,"{""extraversion"": 46.875, ""agreeableness"": 100.0, ""conscientiousness"": 97.22222222222223, ""neuroticism"": 59.375, ""openness"": 47.5}",44,44
6570,deepseek,bfi,exemplar,50,100,0,100,50,max_A_max_C_low_E,62.6,"{""extraversion"": 40.625, ""agreeableness"": 100.0, ""conscientiousness"": 86.11111111111111, ""neuroticism"": 43.75, ""openness"": 42.50000000000001}",44,44
6627,gemini,bfi,exemplar,50,100,0,100,50,max_A_max_C_low_E,65.22,"{""extraversion"": 46.875, ""agreeableness"": 97.22222222222223, ""conscientiousness"": 88.88888888888889, ""neuroticism"": 53.125, ""openness"": 40.0}",44,44
6608,openai,bfi,exemplar,50,100,0,100,50,max_A_max_C_low_E,62.29,"{""extraversion"": 43.75, ""agreeableness"": 100.0, ""conscientiousness"": 83.33333333333333, ""neuroticism"": 46.875, ""openness"": 37.5}",44,44
6580,claude,bfi,exemplar,50,0,100,25,50,medlow_A_low_C_high_E,71.43,"{""extraversion"": 96.875, ""agreeableness"": 30.555555555555557, ""conscientiousness"": 97.22222222222223, ""neuroticism"": 50.0, ""openness"": 82.5}",44,44
6561,deepseek,bfi,exemplar,50,0,100,25,50,medlow_A_low_C_high_E,66.18,"{""extraversion"": 90.625, ""agreeableness"": 2.777777777777779, ""conscientiousness"": 100.0, ""neuroticism"": 50.0, ""openness"": 87.5}",44,44
6618,gemini,bfi,exemplar,50,0,100,25,50,medlow_A_low_C_high_E,59.82,"{""extraversion"": 96.875, ""agreeableness"": 0.0, ""conscientiousness"": 72.22222222222221, ""neuroticism"": 50.0, ""openness"": 80.0}",44,44
6599,openai,bfi,exemplar,50,0,100,25,50,medlow_A_low_C_high_E,62.82,"{""extraversion"": 90.625, ""agreeableness"": 11.11111111111111, ""conscientiousness"": 86.11111111111111, ""neuroticism"": 43.75, ""openness"": 82.5}",44,44
6579,claude,bfi,exemplar,50,0,0,25,50,medlow_A_low_C_low_E,67.64,"{""extraversion"": 81.25, ""agreeableness"": 19.444444444444443, ""conscientiousness"": 100.0, ""neuroticism"": 37.5, ""openness"": 100.0}",44,44
6560,deepseek,bfi,exemplar,50,0,0,25,50,medlow_A_low_C_low_E,62.99,"{""extraversion"": 59.375, ""agreeableness"": 8.333333333333332, ""conscientiousness"": 97.22222222222223, ""neuroticism"": 50.0, ""openness"": 100.0}",44,44
6617,gemini,bfi,exemplar,50,0,0,25,50,medlow_A_low_C_low_E,59.36,"{""extraversion"": 53.125, ""agreeableness"": 11.11111111111111, ""conscientiousness"": 94.44444444444444, ""neuroticism"": 40.625, ""openness"": 97.50000000000001}",44,44
6598,openai,bfi,exemplar,50,0,0,25,50,medlow_A_low_C_low_E,62.85,"{""extraversion"": 59.375, ""agreeableness"": 13.88888888888889, ""conscientiousness"": 97.22222222222223, ""neuroticism"": 43.75, ""openness"": 100.0}",44,44
6582,claude,bfi,exemplar,50,25,100,25,50,medlow_A_medlow_C_high_E,79.72,"{""extraversion"": 100.0, ""agreeableness"": 100.0, ""conscientiousness"": 86.11111111111111, ""neuroticism"": 12.5, ""openness"": 100.0}",44,44
6563,deepseek,bfi,exemplar,50,25,100,25,50,medlow_A_medlow_C_high_E,82.19,"{""extraversion"": 100.0, ""agreeableness"": 83.33333333333333, ""conscientiousness"": 63.888888888888886, ""neuroticism"": 68.75, ""openness"": 95.0}",44,44
6620,gemini,bfi,exemplar,50,25,100,25,50,medlow_A_medlow_C_high_E,86.61,"{""extraversion"": 100.0, ""agreeableness"": 88.88888888888889, ""conscientiousness"": 66.66666666666666, ""neuroticism"": 87.5, ""openness"": 89.99999999999999}",44,44
6601,openai,bfi,exemplar,50,25,100,25,50,medlow_A_medlow_C_high_E,83.22,"{""extraversion"": 100.0, ""agreeableness"": 86.11111111111111, ""conscientiousness"": 50.0, ""neuroticism"": 87.5, ""openness"": 92.5}",44,44
6581,claude,bfi,exemplar,50,25,0,25,50,medlow_A_medlow_C_low_E,67.08,"{""extraversion"": 81.25, ""agreeableness"": 16.666666666666668, ""conscientiousness"": 100.0, ""neuroticism"": 37.5, ""openness"": 100.0}",44,44
6562,deepseek,bfi,exemplar,50,25,0,25,50,medlow_A_medlow_C_low_E,62.36,"{""extraversion"": 59.375, ""agreeableness"": 8.333333333333332, ""conscientiousness"": 97.22222222222223, ""neuroticism"": 46.875, ""openness"": 100.0}",44,44
6619,gemini,bfi,exemplar,50,25,0,25,50,medlow_A_medlow_C_low_E,58.25,"{""extraversion"": 53.125, ""agreeableness"": 11.11111111111111, ""conscientiousness"": 88.88888888888889, ""neuroticism"": 40.625, ""openness"": 97.50000000000001}",44,44
6600,openai,bfi,exemplar,50,25,0,25,50,medlow_A_medlow_C_low_E,63.47,"{""extraversion"": 59.375, ""agreeableness"": 13.88888888888889, ""conscientiousness"": 97.22222222222223, ""neuroticism"": 46.875, ""openness"": 100.0}",44,44
6591,claude,bfi,exemplar,50,50,50,50,50,neutral,59.15,"{""extraversion"": 46.875, ""agreeableness"": 72.22222222222221, ""conscientiousness"": 66.66666666666666, ""neuroticism"": 50.0, ""openness"": 60.0}",44,44
6572,deepseek,bfi,exemplar,50,50,50,50,50,neutral,59.28,"{""extraversion"": 46.875, ""agreeableness"": 77.77777777777777, ""conscientiousness"": 61.111111111111114, ""neuroticism"": 53.125, ""openness"": 57.49999999999999}",44,44
6629,gemini,bfi,exemplar,50,50,50,50,50,neutral,56.49,"{""extraversion"": 50.0, ""agreeableness"": 66.66666666666666, ""conscientiousness"": 63.888888888888886, ""neuroticism"": 46.875, ""openness"": 55.00000000000001}",44,44
6610,openai,bfi,exemplar,50,50,50,50,50,neutral,54.94,"{""extraversion"": 50.0, ""agreeableness"": 66.66666666666666, ""conscientiousness"": 55.55555555555556, ""neuroticism"": 50.0, ""openness"": 52.5}",44,44
5453,claude,bfi,hexaco,100,100,100,100,100,all_maximum,93.75,"{""extraversion"": 100.0, ""agreeableness"": 100.0, ""conscientiousness"": 100.0, ""neuroticism"": 68.75, ""openness"": 100.0}",44,44
5434,deepseek,bfi,hexaco,100,100,100,100,100,all_maximum,88.13,"{""extraversion"": 96.875, ""agreeableness"": 100.0, ""conscientiousness"": 100.0, ""neuroticism"": 43.75, ""openness"": 100.0}",44,44
5491,gemini,bfi,hexaco,100,100,100,100,100,all_maximum,97.5,"{""extraversion"": 100.0, ""agreeableness"": 100.0, ""conscientiousness"": 100.0, ""neuroticism"": 87.5, ""openness"": 100.0}",44,44
5472,openai,bfi,hexaco,100,100,100,100,100,all_maximum,94.38,"{""extraversion"": 100.0, ""agreeableness"": 100.0, ""conscientiousness"": 100.0, ""neuroticism"": 71.875, ""openness"": 100.0}",44,44
5452,claude,bfi,hexaco,0,0,0,0,0,all_minimum,7.36,"{""extraversion"": 12.5, ""agreeableness"": 0.0, ""conscientiousness"": 5.555555555555558, ""neuroticism"": 18.75, ""openness"": 0.0}",44,44
5433,deepseek,bfi,hexaco,0,0,0,0,0,all_minimum,8.75,"{""extraversion"": 12.5, ""agreeableness"": 0.0, ""conscientiousness"": 0.0, ""neuroticism"": 31.25, ""openness"": 0.0}",44,44
5490,gemini,bfi,hexaco,0,0,0,0,0,all_minimum,9.72,"{""extraversion"": 12.5, ""agreeableness"": 0.0, ""conscientiousness"": 11.11111111111111, ""neuroticism"": 25.0, ""openness"": 0.0}",44,44
5471,openai,bfi,hexaco,0,0,0,0,0,all_minimum,7.5,"{""extraversion"": 12.5, ""agreeableness"": 0.0, ""conscientiousness"": 0.0, ""neuroticism"": 25.0, ""openness"": 0.0}",44,44
5444,claude,bfi,hexaco,50,75,100,75,50,high_A_high_C_high_E,71.22,"{""extraversion"": 100.0, ""agreeableness"": 91.66666666666667, ""conscientiousness"": 94.44444444444444, ""neuroticism"": 25.0, ""openness"": 44.99999999999999}",44,44
5425,deepseek,bfi,hexaco,50,75,100,75,50,high_A_high_C_high_E,69.04,"{""extraversion"": 100.0, ""agreeableness"": 80.55555555555556, ""conscientiousness"": 77.77777777777777, ""neuroticism"": 34.375, ""openness"": 52.5}",44,44
5482,gemini,bfi,hexaco,50,75,100,75,50,high_A_high_C_high_E,71.6,"{""extraversion"": 100.0, ""agreeableness"": 86.11111111111111, ""conscientiousness"": 75.0, ""neuroticism"": 46.875, ""openness"": 50.0}",44,44
5463,openai,bfi,hexaco,50,75,100,75,50,high_A_high_C_high_E,73.61,"{""extraversion"": 100.0, ""agreeableness"": 88.88888888888889, ""conscientiousness"": 91.66666666666667, ""neuroticism"": 37.5, ""openness"": 50.0}",44,44
5443,claude,bfi,hexaco,50,75,0,75,50,high_A_high_C_low_E,53.79,"{""extraversion"": 3.125, ""agreeableness"": 88.88888888888889, ""conscientiousness"": 94.44444444444444, ""neuroticism"": 37.5, ""openness"": 44.99999999999999}",44,44
5424,deepseek,bfi,hexaco,50,75,0,75,50,high_A_high_C_low_E,50.89,"{""extraversion"": 3.125, ""agreeableness"": 83.33333333333333, ""conscientiousness"": 86.11111111111111, ""neuroticism"": 34.375, ""openness"": 47.5}",44,44
5481,gemini,bfi,hexaco,50,75,0,75,50,high_A_high_C_low_E,49.88,"{""extraversion"": 3.125, ""agreeableness"": 72.22222222222221, ""conscientiousness"": 77.77777777777777, ""neuroticism"": 43.75, ""openness"": 52.5}",44,44
5462,openai,bfi,hexaco,50,75,0,75,50,high_A_high_C_low_E,54.5,"{""extraversion"": 0.0, ""agreeableness"": 77.77777777777777, ""conscientiousness"": 97.22222222222223, ""neuroticism"": 50.0, ""openness"": 47.5}",44,44
5446,claude,bfi,hexaco,50,100,100,75,50,high_A_max_C_high_E,71.46,"{""extraversion"": 100.0, ""agreeableness"": 91.66666666666667, ""conscientiousness"": 100.0, ""neuroticism"": 28.125, ""openness"": 37.5}",44,44
5427,deepseek,bfi,hexaco,50,100,100,75,50,high_A_max_C_high_E,74.72,"{""extraversion"": 100.0, ""agreeableness"": 86.11111111111111, ""conscientiousness"": 100.0, ""neuroticism"": 37.5, ""openness"": 50.0}",44,44
5484,gemini,bfi,hexaco,50,100,100,75,50,high_A_max_C_high_E,75.71,"{""extraversion"": 100.0, ""agreeableness"": 94.44444444444444, ""conscientiousness"": 97.22222222222223, ""neuroticism"": 34.375, ""openness"": 52.5}",44,44
5465,openai,bfi,hexaco,50,100,100,75,50,high_A_max_C_high_E,75.78,"{""extraversion"": 100.0, ""agreeableness"": 88.88888888888889, ""conscientiousness"": 100.0, ""neuroticism"": 37.5, ""openness"": 52.5}",44,44
5445,claude,bfi,hexaco,50,100,0,75,50,high_A_max_C_low_E,53.4,"{""extraversion"": 3.125, ""agreeableness"": 88.88888888888889, ""conscientiousness"": 100.0, ""neuroticism"": 37.5, ""openness"": 37.5}",44,44
5426,deepseek,bfi,hexaco,50,100,0,75,50,high_A_max_C_low_E,53.18,"{""extraversion"": 0.0, ""agreeableness"": 77.77777777777777, ""conscientiousness"": 100.0, ""neuroticism"": 40.625, ""openness"": 47.5}",44,44
5483,gemini,bfi,hexaco,50,100,0,75,50,high_A_max_C_low_E,56.47,"{""extraversion"": 0.0, ""agreeableness"": 86.11111111111111, ""conscientiousness"": 100.0, ""neuroticism"": 43.75, ""openness"": 52.5}",44,44
5464,openai,bfi,hexaco,50,100,0,75,50,high_A_max_C_low_E,54.07,"{""extraversion"": 0.0, ""agreeableness"": 72.22222222222221, ""conscientiousness"": 100.0, ""neuroticism"": 53.125, ""openness"": 44.99999999999999}",44,44
5436,claude,bfi,hexaco,50,0,100,0,50,low_A_low_C_high_E,39.43,"{""extraversion"": 100.0, ""agreeableness"": 2.777777777777779, ""conscientiousness"": 0.0, ""neuroticism"": 46.875, ""openness"": 47.5}",44,44
5417,deepseek,bfi,hexaco,50,0,100,0,50,low_A_low_C_high_E,40.31,"{""extraversion"": 100.0, ""agreeableness"": 2.777777777777779, ""conscientiousness"": 0.0, ""neuroticism"": 43.75, ""openness"": 55.00000000000001}",44,44
5474,gemini,bfi,hexaco,50,0,100,0,50,low_A_low_C_high_E,48.75,"{""extraversion"": 100.0, ""agreeableness"": 0.0, ""conscientiousness"": 0.0, ""neuroticism"": 81.25, ""openness"": 62.5}",44,44
5455,openai,bfi,hexaco,50,0,100,0,50,low_A_low_C_high_E,43.5,"{""extraversion"": 100.0, ""agreeableness"": 0.0, ""conscientiousness"": 0.0, ""neuroticism"": 62.5, ""openness"": 55.00000000000001}",44,44
5435,claude,bfi,hexaco,50,0,0,0,50,low_A_low_C_low_E,24.31,"{""extraversion"": 12.5, ""agreeableness"": 0.0, ""conscientiousness"": 2.777777777777779, ""neuroticism"": 56.25, ""openness"": 50.0}",44,44
5416,deepseek,bfi,hexaco,50,0,0,0,50,low_A_low_C_low_E,21.78,"{""extraversion"": 0.0, ""agreeableness"": 11.11111111111111, ""conscientiousness"": 2.777777777777779, ""neuroticism"": 50.0, ""openness"": 44.99999999999999}",44,44
5473,gemini,bfi,hexaco,50,0,0,0,50,low_A_low_C_low_E,29.38,"{""extraversion"": 0.0, ""agreeableness"": 0.0, ""conscientiousness"": 0.0, ""neuroticism"": 84.375, ""openness"": 62.5}",44,44
5454,openai,bfi,hexaco,50,0,0,0,50,low_A_low_C_low_E,28.63,"{""extraversion"": 0.0, ""agreeableness"": 0.0, ""conscientiousness"": 0.0, ""neuroticism"": 65.625, ""openness"": 77.49999999999999}",44,44
5438,claude,bfi,hexaco,50,25,100,0,50,low_A_medlow_C_high_E,42.89,"{""extraversion"": 100.0, ""agreeableness"": 2.777777777777779, ""conscientiousness"": 16.666666666666668, ""neuroticism"": 50.0, ""openness"": 44.99999999999999}",44,44
5419,deepseek,bfi,hexaco,50,25,100,0,50,low_A_medlow_C_high_E,44.25,"{""extraversion"": 100.0, ""agreeableness"": 5.555555555555558, ""conscientiousness"": 19.444444444444443, ""neuroticism"": 43.75, ""openness"": 52.5}",44,44
5476,gemini,bfi,hexaco,50,25,100,0,50,low_A_medlow_C_high_E,49.82,"{""extraversion"": 100.0, ""agreeableness"": 0.0, ""conscientiousness"": 22.22222222222222, ""neuroticism"": 71.875, ""openness"": 55.00000000000001}",44,44
5457,openai,bfi,hexaco,50,25,100,0,50,low_A_medlow_C_high_E,46.82,"{""extraversion"": 100.0, ""agreeableness"": 0.0, ""conscientiousness"": 22.22222222222222, ""neuroticism"": 59.375, ""openness"": 52.5}",44,44
5437,claude,bfi,hexaco,50,25,0,0,50,low_A_medlow_C_low_E,28.32,"{""extraversion"": 6.25, ""agreeableness"": 0.0, ""conscientiousness"": 22.22222222222222, ""neuroticism"": 65.625, ""openness"": 47.5}",44,44
5418,deepseek,bfi,hexaco,50,25,0,0,50,low_A_medlow_C_low_E,32.38,"{""extraversion"": 3.125, ""agreeableness"": 22.22222222222222, ""conscientiousness"": 27.77777777777778, ""neuroticism"": 56.25, ""openness"": 52.5}",44,44
5475,gemini,bfi,hexaco,50,25,0,0,50,low_A_medlow_C_low_E,33.07,"{""extraversion"": 0.0, ""agreeableness"": 0.0, ""conscientiousness"": 22.22222222222222, ""neuroticism"": 78.125, ""openness"": 65.0}",44,44
5456,openai,bfi,hexaco,50,25,0,0,50,low_A_medlow_C_low_E,29.25,"{""extraversion"": 0.0, ""agreeableness"": 0.0, ""conscientiousness"": 25.0, ""neuroticism"": 56.25, ""openness"": 65.0}",44,44
5448,claude,bfi,hexaco,50,75,100,100,50,max_A_high_C_high_E,71.78,"{""extraversion"": 100.0, ""agreeableness"": 100.0, ""conscientiousness"": 88.88888888888889, ""neuroticism"": 25.0, ""openness"": 44.99999999999999}",44,44
5429,deepseek,bfi,hexaco,50,75,100,100,50,max_A_high_C_high_E,72.44,"{""extraversion"": 100.0, ""agreeableness"": 100.0, ""conscientiousness"": 72.22222222222221, ""neuroticism"": 37.5, ""openness"": 52.5}",44,44
5486,gemini,bfi,hexaco,50,75,100,100,50,max_A_high_C_high_E,72.38,"{""extraversion"": 100.0, ""agreeableness"": 100.0, ""conscientiousness"": 75.0, ""neuroticism"": 34.375, ""openness"": 52.5}",44,44
5467,openai,bfi,hexaco,50,75,100,100,50,max_A_high_C_high_E,72.93,"{""extraversion"": 100.0, ""agreeableness"": 100.0, ""conscientiousness"": 77.77777777777777, ""neuroticism"": 34.375, ""openness"": 52.5}",44,44
5447,claude,bfi,hexaco,50,75,0,100,50,max_A_high_C_low_E,55.53,"{""extraversion"": 3.125, ""agreeableness"": 100.0, ""conscientiousness"": 88.88888888888889, ""neuroticism"": 40.625, ""openness"": 44.99999999999999}",44,44
5428,deepseek,bfi,hexaco,50,75,0,100,50,max_A_high_C_low_E,52.69,"{""extraversion"": 3.125, ""agreeableness"": 100.0, ""conscientiousness"": 72.22222222222221, ""neuroticism"": 40.625, ""openness"": 47.5}",44,44
5485,gemini,bfi,hexaco,50,75,0,100,50,max_A_high_C_low_E,54.81,"{""extraversion"": 0.0, ""agreeableness"": 100.0, ""conscientiousness"": 77.77777777777777, ""neuroticism"": 43.75, ""openness"": 52.5}",44,44
5466,openai,bfi,hexaco,50,75,0,100,50,max_A_high_C_low_E,56.17,"{""extraversion"": 3.125, ""agreeableness"": 100.0, ""conscientiousness"": 83.33333333333333, ""neuroticism"": 46.875, ""openness"": 47.5}",44,44
5450,claude,bfi,hexaco,50,100,100,100,50,max_A_max_C_high_E,75.88,"{""extraversion"": 100.0, ""agreeableness"": 100.0, ""conscientiousness"": 100.0, ""neuroticism"": 34.375, ""openness"": 44.99999999999999}",44,44
5431,deepseek,bfi,hexaco,50,100,100,100,50,max_A_max_C_high_E,76.32,"{""extraversion"": 100.0, ""agreeableness"": 100.0, ""conscientiousness"": 97.22222222222223, ""neuroticism"": 34.375, ""openness"": 50.0}",44,44
5488,gemini,bfi,hexaco,50,100,100,100,50,max_A_max_C_high_E,76.75,"{""extraversion"": 100.0, ""agreeableness"": 100.0, ""conscientiousness"": 100.0, ""neuroticism"": 31.25, ""openness"": 52.5}",44,44
5469,openai,bfi,hexaco,50,100,100,100,50,max_A_max_C_high_E,77.38,"{""extraversion"": 100.0, ""agreeableness"": 100.0, ""conscientiousness"": 100.0, ""neuroticism"": 34.375, ""openness"": 52.5}",44,44
5449,claude,bfi,hexaco,50,100,0,100,50,max_A_max_C_low_E,57.19,"{""extraversion"": 3.125, ""agreeableness"": 97.22222222222223, ""conscientiousness"": 100.0, ""neuroticism"": 40.625, ""openness"": 44.99999999999999}",44,44
5430,deepseek,bfi,hexaco,50,100,0,100,50,max_A_max_C_low_E,58.39,"{""extraversion"": 3.125, ""agreeableness"": 97.22222222222223, ""conscientiousness"": 97.22222222222223, ""neuroticism"": 46.875, ""openness"": 47.5}",44,44
